,date,icon01_x,icon01_y,icon02_x,icon02_y,icon03_x,icon03_y,icon04_x,icon04_y,icon05_x,icon05_y,icon06_x,icon06_y,icon07_x,icon07_y,icon08_x,icon08_y,icon11_x,icon11_y,icon15_x,icon15_y,icon01_nx,icon01_ny,icon02_nx,icon02_ny,icon03_nx,icon03_ny,icon04_nx,icon04_ny,icon05_nx,icon05_ny,icon06_nx,icon06_ny,icon07_nx,icon07_ny,icon08_nx,icon08_ny,icon11_nx,icon11_ny,icon15_nx,icon15_ny,"icon01_nx_[6, 1]","icon01_ny_[6, 1]","icon01_nx_[6, 3]","icon01_ny_[6, 3]","icon01_nx_[12, 1]","icon01_ny_[12, 1]","icon01_nx_[12, 3]","icon01_ny_[12, 3]","icon02_nx_[6, 1]","icon02_ny_[6, 1]","icon02_nx_[6, 3]","icon02_ny_[6, 3]","icon02_nx_[12, 1]","icon02_ny_[12, 1]","icon02_nx_[12, 3]","icon02_ny_[12, 3]","icon03_nx_[6, 1]","icon03_ny_[6, 1]","icon03_nx_[6, 3]","icon03_ny_[6, 3]","icon03_nx_[12, 1]","icon03_ny_[12, 1]","icon03_nx_[12, 3]","icon03_ny_[12, 3]","icon04_nx_[6, 1]","icon04_ny_[6, 1]","icon04_nx_[6, 3]","icon04_ny_[6, 3]","icon04_nx_[12, 1]","icon04_ny_[12, 1]","icon04_nx_[12, 3]","icon04_ny_[12, 3]","icon05_nx_[6, 1]","icon05_ny_[6, 1]","icon05_nx_[6, 3]","icon05_ny_[6, 3]","icon05_nx_[12, 1]","icon05_ny_[12, 1]","icon05_nx_[12, 3]","icon05_ny_[12, 3]","icon06_nx_[6, 1]","icon06_ny_[6, 1]","icon06_nx_[6, 3]","icon06_ny_[6, 3]","icon06_nx_[12, 1]","icon06_ny_[12, 1]","icon06_nx_[12, 3]","icon06_ny_[12, 3]","icon07_nx_[6, 1]","icon07_ny_[6, 1]","icon07_nx_[6, 3]","icon07_ny_[6, 3]","icon07_nx_[12, 1]","icon07_ny_[12, 1]","icon07_nx_[12, 3]","icon07_ny_[12, 3]","icon08_nx_[6, 1]","icon08_ny_[6, 1]","icon08_nx_[6, 3]","icon08_ny_[6, 3]","icon08_nx_[12, 1]","icon08_ny_[12, 1]","icon08_nx_[12, 3]","icon08_ny_[12, 3]","icon11_nx_[6, 1]","icon11_ny_[6, 1]","icon11_nx_[6, 3]","icon11_ny_[6, 3]","icon11_nx_[12, 1]","icon11_ny_[12, 1]","icon11_nx_[12, 3]","icon11_ny_[12, 3]","icon15_nx_[6, 1]","icon15_ny_[6, 1]","icon15_nx_[6, 3]","icon15_ny_[6, 3]","icon15_nx_[12, 1]","icon15_ny_[12, 1]","icon15_nx_[12, 3]","icon15_ny_[12, 3]"
106,2011/12,260.2916945,251.7508836,236.8592951,298.5604842,268.4474943,257.8044836,247.1885948,262.4339237,279.977394,246.9300835,251.6183947,235.2350433,257.8283946,264.2076837,272.4218942,268.2630438,247.4369948,245.8187235,276.1685941,287.3107241,-0.306110413,-0.65715162,-1.010833869,0.952208961,-0.060826807,-0.449022835,-0.700182805,-0.289858085,0.285931995,-0.822895517,-0.566957699,-1.224982618,-0.380193532,-0.228874453,0.058702259,-0.089447145,-0.692712238,-0.861105178,0.171383307,0.565431029,-0.332257396,-0.65812584,-0.012579398,-0.776348051,-0.308351583,-0.640248273,-0.272430608,-0.697828462,-0.742453761,0.80989695,-0.933264485,0.904560754,-0.891118038,0.836504538,-0.535270046,0.944086245,-0.063379251,-0.440431987,-0.076764016,-0.61028785,-0.123392803,-0.397161443,-0.025964163,-0.448946921,-0.887818538,-0.264528369,-0.923428239,-0.32975049,-0.870387215,-0.365923147,-0.485715287,-0.403727938,0.235132142,-0.79607284,0.306538309,-0.773501305,0.29508344,-0.806751302,0.111992302,-0.82394565,-0.538196017,-1.187215784,-0.493497127,-1.178802067,-0.635624658,-1.399355319,-0.315448621,-1.080203427,-0.356225464,-0.231797113,-0.28313842,-0.325233653,-0.427569376,-0.226432577,-0.254937031,-0.391569168,0.063433618,-0.087460749,-0.160372108,-0.078072812,0.062064014,-0.091129888,-0.061511609,-0.080008599,-0.653554018,-0.888712291,-0.700494078,-1.035617053,-0.670736321,-0.86673541,-0.694206351,-0.901579585,0.174309279,0.585206426,0.210230253,0.598516547,0.097549206,0.484418955,0.244159077,0.394094857
107,2012/01,271.9664942,251.4012836,217.0907956,307.9665643,268.3853943,258.0915237,261.9269945,263.8691237,279.625494,245.2188835,243.7730949,239.8976034,259.5671945,266.0624038,278.4041941,266.7689638,247.1885948,249.8777635,281.633394,285.242564,0.04500622,-0.669171216,-1.605366466,1.275599342,-0.062694449,-0.439154114,-0.256929182,-0.240514483,0.275348693,-0.881728274,-0.802903096,-1.06467917,-0.327899566,-0.165107336,0.238618407,-0.140815101,-0.700182805,-0.721551348,0.335735773,0.494325632,-0.132855521,-0.646270723,-0.044453815,-0.782155414,-0.076203724,-0.614032903,0.070032619,-0.69317245,-1.013573076,1.203608291,-0.588933616,1.136538947,-1.592043955,1.075023923,-1.29863745,1.182605629,-0.05242242,-0.436522455,0.134092728,-0.372805947,-0.058834656,-0.441127858,0.026392058,-0.337341814,-0.426075263,-0.197737375,-0.304865319,-0.250383203,-0.532468583,-0.219081646,-0.376645013,-0.325878915,0.285247194,-0.867304759,0.206183696,-0.668412084,0.24683603,-0.795225143,0.257730606,-0.873453731,-0.657725084,-1.02533081,-0.097806112,-1.073649584,-0.839322109,-0.925973038,-0.706781805,-0.866520322,-0.288181053,-0.177557106,-0.295091327,-0.252281034,-0.275169816,-0.184351341,-0.407274337,-0.327903268,0.358956785,-0.11448586,0.271737919,-0.133198473,0.210603782,-0.123152621,0.233015482,-0.150304255,-0.775511019,-0.753877734,-0.592170862,-0.821465817,-0.683436284,-0.782003588,-0.589058126,-0.775917876,0.241980162,0.455761709,0.15837207,0.409302809,-0.05902142,0.437846185,0.574482633,0.322420111
108,2012/02,276.1892941,250.3009635,220.4648955,316.7728045,264.0797944,259.1440037,270.4553943,263.7844837,265.7978944,245.9696035,240.067795,245.2188835,258.9461945,268.0275238,284.9867939,264.1046437,246.6503949,254.0288036,287.2430939,282.177124,0.172005854,-0.707001311,-1.503891269,1.578366627,-0.192184271,-0.402968805,-0.000439727,-0.24342449,-0.140512852,-0.855917774,-0.914339049,-0.881728274,-0.346575982,-0.097544557,0.436588423,-0.232417071,-0.716369033,-0.578834466,0.504446071,0.388932757,0.145921125,-0.670082175,0.131789303,-0.636237524,0.177920052,-0.681962596,0.19080678,-0.66070689,-1.563531293,1.578366627,-0.798981049,0.930156166,-1.601382164,1.440255148,-1.467285492,1.520293002,-0.168776496,-0.400653452,-0.170270609,-0.344211961,-0.125571718,-0.418429801,0.064554203,-0.39663005,-0.071596874,-0.182529423,-0.668806425,0.011846415,-0.124264369,-0.177620367,-0.533464659,-0.142168887,0.087775215,-0.891154167,-0.106335009,-0.761469057,0.099603612,-0.844847094,0.30404812,-0.85176785,-0.547658735,-0.953352411,-0.536079357,-1.025343462,-0.744134639,-0.880981794,-0.151220664,-0.432372532,-0.260477702,-0.085929832,0.01811218,-0.129491376,-0.328771132,-0.142067669,-0.362513191,-0.236516385,0.416044365,-0.218082122,0.502204901,-0.218486992,0.403904694,-0.14643268,0.475497625,-0.239679437,-0.754344413,-0.548190824,-0.664386339,-0.593106155,-0.708338173,-0.703155041,-0.642223658,-0.348437798,0.436463914,0.356163544,0.178853873,0.393348377,0.352295529,0.34237264,0.309028497,0.319636626
109,2012/03,270.4139943,250.2273635,229.4279953,323.9856046,264.8456944,260.0603237,270.8072943,263.6446437,246.7331948,250.1022435,234.3752952,251.5521636,260.3537945,269.7424038,288.0089938,260.9030437,243.5246949,258.7318437,287.1395939,279.1300839,-0.001684821,-0.709531753,-1.234328322,1.826349861,-0.169150024,-0.371464813,0.010143576,-0.248232328,-0.713878844,-0.713833503,-1.085539535,-0.663983812,-0.304242771,-0.038585278,0.527480318,-0.342491261,-0.810373663,-0.417139276,0.501333334,0.284172493,0.017987671,-0.70447087,0.010205831,-0.65135691,0.223366,-0.685707649,0.077440931,-0.694247888,-1.286684543,1.690794128,-1.67727067,1.672005602,-1.274669382,1.72544852,-1.215651905,1.312429913,-0.183344101,-0.36158344,-0.132170719,-0.342301478,-0.212230292,-0.376614261,-0.148107928,-0.379865878,0.268127145,-0.190576226,-0.348692643,0.070337562,0.250571313,-0.254900041,-0.553137151,0.344751255,-0.587190484,-0.82073199,0.405834591,-0.79177109,-0.636994262,-0.759330835,-0.54205581,-0.713289458,-0.996639792,-0.560552029,-0.637118771,-0.319527508,-0.876301414,-0.347779884,-0.736601817,-0.655709269,-0.250890474,-0.011787906,-0.051675363,-0.179606764,-0.319059395,-0.069127702,-0.0837988,-0.082501084,0.631321194,-0.295273229,0.459435906,-0.234213684,0.552631226,-0.310013049,0.40253509,-0.292072221,-0.76841398,-0.363266183,-0.739652299,-0.49608904,-0.772709556,-0.404727462,-0.934758598,-0.332799672,0.510858307,0.260361042,0.249201709,0.353063754,0.384667985,0.331314612,0.245092898,0.230033704
110,2012/04,264.4316944,251.2172836,238.1633951,329.6454446,269.1719943,260.2075237,272.8151942,263.1441637,236.3417951,256.0859236,238.3289951,257.1825636,266.6258944,270.3422438,285.6077939,258.1283237,238.825795,264.2739237,280.660494,277.2312039,-0.181600969,-0.675497319,-0.971613394,2.020940787,-0.039037655,-0.366403931,0.070530657,-0.265439328,-1.026397549,-0.508108636,-0.966633016,-0.470405062,-0.115610963,-0.017962182,0.45526484,-0.437888893,-0.951691883,-0.226597056,0.306476054,0.218887111,-0.156076532,-0.65221726,-0.181600969,-0.622712316,-0.120093303,-0.605657143,0.158434324,-0.592473544,-0.962026166,1.960577113,-1.203948017,1.368479185,-1.153272673,1.710632787,-1.418602299,1.886991884,-0.025590635,-0.35888852,-0.304989828,-0.357964909,-0.237630219,-0.36708715,-0.233521407,-0.368415631,0.095743819,-0.245765148,0.164659797,0.057369051,0.057581674,-0.265654416,0.239614482,-0.143408803,-1.07993661,-0.551404484,-0.780242378,-0.802854423,-0.981138366,-0.573457279,-0.839571128,-0.607352538,-1.075329761,-0.470405062,-0.198347489,-0.3785627,-0.835213297,-0.453387846,-0.849780902,-0.578277769,-0.11859919,-0.031866956,-0.035177862,0.014882944,-0.176371572,-0.044557119,0.163352447,0.039529441,0.621422694,-0.429918004,0.374893994,-0.177721585,0.561097868,-0.375893085,0.385726315,-0.339859603,-0.885764132,-0.282317371,-0.958539902,-0.048074432,-0.901327812,-0.283898896,-0.943100731,-0.199420118,0.418970337,0.069641691,0.151959833,0.237574419,0.386597881,0.228110569,0.00149017,0.151868377
111,2012/05,256.1102946,253.6828836,252.0116947,332.8470447,272.4632942,259.7696037,273.9536942,262.4412837,227.9789953,263.5600037,246.3812949,261.3814437,267.5780943,270.7764838,277.5761941,256.7814436,233.7749952,270.7139238,267.2468943,277.7206439,-0.431864952,-0.59072754,-0.555129302,2.131014978,0.059947354,-0.381460055,0.104770754,-0.289605041,-1.277906627,-0.251142335,-0.724462146,-0.326043394,-0.086973791,-0.003032579,0.213716518,-0.484195967,-1.103593405,-0.005183454,-0.096934546,0.235714545,-0.39308026,-0.607048885,0.01138867,-0.525378897,-0.425577225,-0.574861674,-0.422464489,-0.586527007,-0.699747022,2.028544763,-0.846481402,1.730142488,-0.633881526,1.928933946,-1.358588747,1.909360984,0.044570437,-0.374172385,-0.131610427,-0.357079255,-0.015941153,-0.375804519,-0.049807722,-0.375437605,0.132723124,-0.230784936,0.114793764,-0.135665653,0.131104501,-0.282089631,-0.092825735,-0.289339345,-1.041712211,-0.335684375,-1.051610712,-0.519014837,-1.107266433,-0.321906123,-0.590863512,-0.446631568,-0.934136051,-0.489282153,-0.42551497,-0.296386623,-0.764678697,-0.485043665,-0.127252596,-0.39416287,-0.154769183,0.030647593,0.090140894,0.019716087,-0.01089852,0.038251568,-0.023411719,-0.004525539,0.460307472,-0.400058798,0.251380625,-0.462181129,0.286181014,-0.423958815,0.199211167,-0.066103825,-1.033370078,-0.054552361,-1.023782851,-0.092002891,-1.05659109,-0.118610479,-0.884830311,0.150666417,0.134466256,0.166355152,-0.095440433,0.067161859,-0.062196411,0.278099434,0.19198962,0.253414981
112,2012/06,247.6439948,257.6609636,264.2660944,333.8664047,270.1862943,259.7364837,269.5445943,262.5185637,227.4821953,271.1150438,250.0865948,264.9216037,261.4715945,272.2926438,265.2182944,257.6315236,230.2766953,277.7758439,254.1644947,280.539524,-0.686486766,-0.453957195,-0.186581346,2.166061588,-0.008532841,-0.382598754,-0.027831805,-0.286948078,-1.29284776,0.00860745,-0.613026194,-0.204329174,-0.270625221,0.049094509,-0.157944174,-0.454969371,-1.208803885,0.237612376,-0.490384391,0.332630441,-0.697692616,-0.453957195,-0.266267391,-0.460903256,-0.677895614,-0.496139649,-0.209740103,-0.495178081,0.056087561,2.20433451,-0.760694395,1.754713072,-0.273986976,2.145893972,-0.884519037,2.015057511,-0.025217106,-0.377145653,0.023092558,-0.341871303,0.00360683,-0.377145653,-0.043084212,-0.352739548,0.078125733,-0.278192751,-0.082304687,-0.185249647,0.002361736,-0.288213298,-0.102724235,-0.288010863,-1.174128005,-0.045834991,-1.21004898,-0.280267713,-1.26595372,-0.007018024,-0.629025657,-0.331572408,-0.55892684,-0.228292452,-0.233521407,-0.221156608,-0.705038673,-0.164234334,-0.643717772,-0.201874646,-0.199654838,0.061493671,0.096179602,0.250960453,-0.218829292,0.058811403,-0.2663919,0.168632549,0.132660869,-0.480590088,0.399360099,-0.52178567,-0.064873364,-0.46471157,-0.01089852,-0.225217966,-1.112744849,0.121806736,-1.003052028,-0.028830427,-1.147918767,0.005672138,-0.451226171,0.241724343,-0.326280943,0.321850762,-0.377578834,0.174174216,-0.308351583,0.319206451,0.069161053,0.275164123
113,2012/07,246.6296949,261.8156837,279.0872941,332.2508847,265.8185944,260.4798437,264.1625944,263.5563237,233.0918952,277.6801639,249.9002948,268.4948838,253.2950947,275.2624039,253.6055947,260.5460837,229.5728953,284.962884,250.4177948,284.020804,-0.71699158,-0.311113791,0.259162465,2.110518404,-0.139890305,-0.357041298,-0.189694082,-0.251268857,-1.124137463,0.234322802,-0.618629119,-0.081476255,-0.516531374,0.15119781,-0.507193166,-0.354763901,-1.229970491,0.484709955,-0.603065438,0.452320309,-0.640044743,-0.131338598,-0.335432387,-0.38051114,-0.621617345,-0.300017807,-0.601758089,-0.378916962,0.129672643,2.106684786,-0.486586853,1.920052098,0.127867256,2.104078431,-0.24846254,1.740491993,-0.079876752,-0.366922671,-0.139890305,-0.290503348,-0.090024272,-0.352904027,-0.136839823,-0.349158974,-0.126941322,-0.259606661,0.062811071,-0.143472064,-0.217895472,-0.276181051,0.060320882,-0.194865324,-1.124137463,0.211751267,-0.935069872,-0.091813107,-1.179481911,0.252757066,-0.98923148,-0.438723939,-0.524686743,-0.120141396,-0.453218322,-0.281887196,-0.677397576,-0.238679913,-0.522445573,-0.135804827,-0.39967926,0.085305122,-0.148854985,0.107028959,-0.255248305,0.095490148,-0.262096324,0.078510887,-0.198347489,-0.344705398,-0.051799873,-0.361684658,-0.448362453,-0.3957697,-0.411383148,-0.342415348,-1.958724269,0.682666368,-1.148603569,-0.092382457,-1.772022357,0.195012399,-1.340970661,0.501765129,-0.698564182,0.431241734,-0.246159115,0.262651091,-0.665008887,0.440642323,-0.408270412,0.400218525
114,2012/08,253.5641947,264.7339237,288.8990938,328.8910446,261.8855945,261.9224037,254.7854947,266.2611238,237.6251951,283.432004,256.6277946,270.8721638,253.6883947,278.1622439,244.5596949,265.0724837,235.7000951,291.0606441,253.8539947,286.891204,-0.50843826,-0.210781799,0.554249848,1.995003765,-0.258174277,-0.307444651,-0.471707974,-0.158275145,-0.987799621,0.432076779,-0.416301271,0.000256994,-0.504702977,0.250897192,-0.779246302,-0.199141769,-1.045696513,0.694357006,-0.499722599,0.551007514,-0.515348534,-0.138145485,-0.383742052,-0.483841705,-0.48826773,-0.248194371,-0.493995165,-0.369895939,0.46304668,2.000178517,0.497349032,1.929946123,0.500773042,2.052318257,-0.259481626,1.880539259,-0.227669463,-0.319805856,0.004540651,-0.283494026,-0.242486087,-0.326460917,-0.124949171,-0.355105511,-0.40534444,-0.200988992,-0.289114874,-0.194991846,-0.415678724,-0.280014669,0.203506743,-0.171281612,-0.912595917,0.380556997,-0.889748434,0.545453196,-0.960656563,0.366171439,-0.848411298,0.423498584,-0.476439333,-0.001400445,-0.068172865,-0.109349065,-0.553510679,0.089606872,-0.387290571,-0.546748472,-0.492438797,0.216672975,-0.339976982,0.215648146,-0.24055619,0.208853912,-0.043519995,0.25020132,-0.638177101,-0.226318708,-0.127626124,-0.172230528,-0.611220807,-0.273410218,-0.752040988,-0.249042069,-1.958724269,0.549059074,-0.97684279,0.409530548,-1.667807952,0.610789187,-1.261097852,0.494135849,-0.775012981,0.573262744,-0.658472141,0.408847329,-0.62734478,0.540746575,-0.505263269,0.530498288
115,2012/09,265.8185944,265.4772838,305.4797934,322.5835245,263.1689944,263.1368037,248.2856948,270.1214438,245.8844949,287.7192041,263.8313944,271.9724838,262.4444945,279.5091239,238.4945951,270.6734438,242.6759949,295.9182442,260.8919945,288.5104041,-0.139890305,-0.185224343,1.052910173,1.778144957,-0.219576349,-0.265692372,-0.667187802,-0.025553506,-0.73940328,0.579474977,-0.199654838,0.03808709,-0.241365502,0.297204265,-0.961652638,-0.006575197,-0.835898099,0.861366123,-0.288056544,0.60667722,-0.163547099,-0.16673947,-0.567953775,-0.08987732,-0.331572594,-0.177202845,-0.310281479,-0.226647665,1.188749977,1.830854047,1.052910173,1.828829694,0.831905909,1.75533303,0.769402168,1.749690146,-0.258236532,-0.278749449,-0.308476092,-0.254583735,-0.216837141,-0.283392808,-0.241925794,-0.303623685,-0.558802331,-0.123772579,-0.313207451,-0.17040861,-0.387788609,-0.127353154,-0.394761137,-0.119078611,-0.708151409,0.546629851,-0.744445912,0.611409145,-0.743947874,0.576602926,-0.762375272,0.601654294,-0.170083845,0.072222741,-0.163484844,-0.025831854,-0.164294156,0.056116483,-0.243419908,-0.215526376,-0.248338031,0.277074606,-0.069542468,0.270938286,-0.223124868,0.329416781,-0.111439897,0.286880065,-0.930712041,-0.134147388,-0.524748997,-0.107387973,-0.937248787,-0.081147298,-0.74270278,-0.178316239,-0.88943716,0.846145519,-0.948205618,0.630602541,-0.856877941,0.851434141,-1.25039004,1.455323925,-0.505885817,0.604210039,-0.720415589,0.453661442,-0.475505512,0.594227449,-0.416425781,0.510975935
116,2012/10,275.3405941,264.5278437,315.2087932,314.5464044,263.4587944,264.3033637,245.0771949,274.5521639,251.3492947,291.0348841,265.6943944,272.7379239,268.0334943,279.858724,234.2510952,277.0288039,251.7839947,299.1603242,270.6209943,288.4000041,0.146481418,-0.217867034,1.345507368,1.501820782,-0.210860688,-0.22558488,-0.763682621,0.126779053,-0.575050813,0.693471352,-0.143625588,0.064403678,-0.073277752,0.309223861,-1.089274819,0.211928398,-0.561977321,0.972832056,0.004540651,0.602881558,0.079370827,-0.205138915,-0.135158946,0.00304048,0.080740431,-0.221624739,-0.211234216,-0.23212607,1.330130452,1.615741243,0.712439098,1.712353487,1.246024322,1.621991433,0.810116757,1.514751336,-0.220447915,-0.237439997,-0.282951656,-0.233821466,-0.196666611,-0.230683719,-0.219576349,-0.183351817,-0.621181562,-0.047669561,-0.065620421,0.027712281,-0.729131251,0.073437353,-0.66992701,0.041401968,-0.657849594,0.65061833,-0.825937344,0.710020437,-0.707279843,0.665547933,-0.654612348,0.710678352,-0.06126259,0.076182882,-0.154831438,0.110723403,-0.10502766,0.081382938,-0.104778641,0.217508021,-0.002805406,0.316600097,-0.023536229,0.308376163,0.045566513,0.296192089,-0.055472901,0.215205319,-1.05752491,0.190103343,-0.919257172,-0.100302738,-1.038599475,-0.010181075,-0.694144097,0.017982735,-0.577167474,0.991747104,-1.152338852,0.839857373,-0.820521183,0.950058086,-1.246156719,1.008321494,-0.002307368,0.623201,-0.0870983,0.501499433,-0.07377579,0.596378324,0.004540651,0.618532336
117,2012/11,277.2449941,263.2398437,321.584393,305.3758443,262.8791945,265.5692838,248.6168948,278.3536039,256.3172946,293.4673641,268.5302943,272.9992039,274.4918942,279.0601639,233.7335952,283.476164,261.4094945,300.6875242,280.639794,286.508484,0.203755762,-0.262149754,1.537251912,1.186527813,-0.22829201,-0.182061292,-0.657227046,0.257476339,-0.42563948,0.777102432,-0.058336618,0.073386744,0.120956982,0.281768574,-1.104838499,0.433595044,-0.272492863,1.02533871,0.305853507,0.53784922,0.22878216,-0.237591823,0.184021015,-0.134020866,0.220066499,-0.257012959,0.174433788,-0.103604963,1.471261907,1.282342967,1.307718752,1.369617883,1.466406039,1.35663672,1.463231048,1.264705792,-0.192122017,-0.178366848,-0.219638604,-0.17557071,-0.220261151,-0.167169645,-0.201896008,-0.210933625,-0.804210446,0.222670121,-0.903444473,0.220291506,-0.648449131,0.186535421,-0.787028142,0.178653097,-0.477746682,0.770219632,-0.381812155,0.819221625,-0.459879577,0.786452412,-1.056342071,0.785528801,-0.06362827,0.083837466,0.073830157,0.087974737,-0.093074753,0.112203712,0.067729194,-0.139284184,0.126061869,0.286702934,0.050360127,0.286627021,0.146045635,0.284185145,-0.06362827,0.266788362,-1.047439645,0.365538829,-0.880908263,0.211624745,-1.067859194,0.40099031,-0.200152876,0.266927537,-0.349501954,1.018417954,-0.95231443,1.011117631,-0.333564745,1.052060169,-1.417979752,1.256760207,0.075635544,0.593961753,-0.34483285,0.484697303,0.257232569,0.564127851,-0.061200336,0.584510555
118,2012/12,272.7737942,262.7467237,323.550893,295.8556842,260.6435945,267.2326438,256.5656946,280.741924,263.6036944,294.6044842,266.6465944,273.5990439,280.329294,277.2201639,240.088495,288.7937641,271.2626942,300.4667242,288.4643938,283.225924,0.069285562,-0.27910371,1.596393899,0.859215248,-0.29552711,-0.124873321,-0.418168913,0.339589155,-0.206502857,0.816197748,-0.114988416,0.09400984,0.296515298,0.218507545,-0.913716502,0.616419418,0.023839615,1.017747387,0.541176357,0.424991544,0.294211874,-0.240084308,0.1403182,-0.151986998,0.26252422,-0.283671157,0.175865647,-0.123139969,1.595895861,0.874094242,1.475744247,0.990140274,1.263704663,1.043165668,1.43926298,1.15307538,-0.263030145,-0.09870856,-0.349813228,-0.073695149,-0.301130035,-0.162096111,-0.195110243,-0.05569106,-0.432612009,0.3091606,-0.381500882,0.308831642,-0.564405256,0.289018288,-0.136155021,0.260816521,-0.162675533,0.704731815,-0.250330182,0.861100427,-0.303246696,0.807796683,-0.419227243,0.8144897,-0.034866588,0.04743707,-0.084919385,0.113127323,-0.117789878,0.202844114,-0.206814131,0.09441471,0.247832105,0.249657276,0.180597005,0.328543779,0.252687974,0.253414981,0.038220456,0.266801015,-0.968874186,0.590773397,-0.808381512,0.316385009,-1.158688834,0.573439875,-0.635998186,0.302543496,-0.138209427,1.022327485,-1.07545427,1.01329381,0.001116641,1.022782965,-0.063254742,1.400388048,0.484213286,0.580132892,0.408636053,0.521856832,0.470828521,0.448398125,-0.09488014,0.476195021
119,2013/01,265.9841944,263.4606437,325.4345929,286.000644,257.9732946,269.3744038,267.3710943,281.209284,266.6672944,295.1969642,269.6687943,273.6579239,284.7176939,274.6036839,252.2807947,291.9438441,278.4041941,298.9726442,293.0804937,279.1227239,-0.134909927,-0.254558431,1.653045696,0.520389176,-0.375835702,-0.051237483,-0.093199263,0.355657456,-0.114365868,0.836567799,-0.024096521,0.096034192,0.428495309,0.128550361,-0.547036188,0.7247223,0.238618407,0.966379431,0.680004387,0.283919449,-0.139579031,-0.237591823,0.288608949,-0.205999265,0.080740431,-0.307786261,0.594155125,-0.228406322,1.720405305,0.724583126,1.64769179,0.659107961,1.299999166,0.711045265,1.465098689,0.668736289,-0.360956823,-0.034346789,0.031745965,0.013453245,-0.336490717,-0.025110678,-0.310655008,-0.065876086,-0.131672681,0.36829701,-0.156325551,0.320572889,-0.109011962,0.383277221,-0.192122017,0.341018854,-0.073526771,0.785819802,-0.043644504,0.645848449,-0.073900299,0.921843667,0.030314106,0.830102522,-0.081495375,0.088404912,-0.112000189,0.153854773,-0.058710147,0.246544833,-0.036547466,0.105472738,0.3644352,0.188230816,0.404402732,0.161395488,0.37788222,0.160231485,0.282072203,0.269040455,-0.998569688,0.68537394,-0.594349777,0.257881209,-0.738469459,0.720369941,-0.272741882,0.527385846,0.246337992,1.015786295,0.268625183,1.000337952,0.19647196,0.999996342,0.065612533,1.217740804,0.706711663,0.375989551,-0.165726014,0.272646334,0.592411993,0.421474231,0.341649972,0.310210733
120,2013/02,259.2359945,265.3705638,334.6046927,274.5153639,257.2901946,271.6339238,271.8215942,280.885444,269.4824943,295.2889642,266.6672944,274.2467239,284.5520939,272.0166438,267.2468943,292.4332841,283.061694,296.6505642,293.3702937,274.9680039,-0.337860321,-0.188893483,1.928834115,0.125513832,-0.39637976,0.02644706,0.04064839,0.344523515,-0.029699446,0.839730851,-0.114365868,0.116277722,0.423514932,0.039605354,-0.096934546,0.741549734,0.378691532,0.886544013,0.688720048,0.141076045,-0.360458785,-0.182845728,-0.337860321,-0.410825825,-0.335432387,-0.195459978,-0.179422053,-0.289035692,1.874734762,0.307237464,1.108130112,0.350508008,1.72152589,0.285576888,1.701853398,0.148047411,-0.387352825,0.025055318,-0.640106998,0.133206373,-0.27641491,0.033405774,-0.268259542,0.053927651,0.29271776,0.345636909,-0.123392803,0.308527989,0.078686025,0.383277221,0.0473719,0.156208083,-0.007536765,0.833999402,-0.008719605,0.764627357,-0.021606332,0.867616313,0.163103429,0.994530589,-0.076203724,0.100968553,-0.191623979,0.208600868,-0.052858203,0.218406327,0.005225453,0.127057401,0.417725242,0.071273826,0.374395956,0.130650628,0.491310324,0.08139559,0.266446267,0.301366841,-0.215529792,0.716612236,-0.152341249,0.752177587,-0.465544757,0.681565626,-0.14194471,0.624314395,0.333681367,0.929422338,0.242789473,0.957029451,0.344326925,0.934622395,0.105580065,0.928372205,0.665436782,0.127702664,0.059885099,0.194481006,0.639414308,0.206918124,-0.185585271,0.197441622
121,2013/03,255.5513946,267.9392038,338.2271926,262.3860837,258.6149946,273.6579239,266.8742944,281.444804,274.4090942,294.5014442,261.1817945,275.8144039,278.3627941,270.5299238,282.709794,290.1737641,286.4978939,293.7176041,291.7763937,271.0966438,-0.448673727,-0.100581086,2.037779879,-0.291502872,-0.356536738,0.096034192,-0.108140396,0.363754868,0.118466793,0.81265513,-0.279340882,0.170176119,0.237373312,-0.011509557,0.368108229,0.66386519,0.482034371,0.785705932,0.640783912,0.00797484,-0.438339443,-0.134552259,0.292032958,-0.122621229,-0.43236299,-0.117674216,-0.434230631,-0.13662722,1.816651106,-0.278344578,1.570495934,-0.168219778,1.935806644,-0.273131869,1.486701078,-0.102162612,-0.359026927,0.083622379,-0.213724405,0.111659667,-0.370419541,0.071716653,-0.405842478,0.007595274,-0.006229416,0.366588962,-0.148979494,0.340639288,0.099852631,0.383277221,0.046438079,0.458671716,0.074763978,0.825661598,0.145921125,0.832013005,0.150776994,0.842286597,0.254057578,1.011965329,-0.19797396,0.133687157,-0.168714241,0.248050445,-0.195981809,0.171985384,-0.148170183,0.164786279,0.249326219,-0.05161705,0.150154446,0.084634555,0.24011252,0.022132658,0.168644099,0.427597898,0.317993177,0.617330377,0.333619113,0.66386519,0.059324807,0.665737716,0.163476957,0.628261883,0.437958027,0.796181959,0.377135164,0.797244744,0.3835474,0.812186999,0.480540257,0.807239986,0.500337259,0.039504137,-0.165850524,0.236309198,0.558296405,0.28432432,0.700299427,0.255097724
