,date,icon01_x,icon01_y,icon02_x,icon02_y,icon03_x,icon03_y,icon04_x,icon04_y,icon05_x,icon05_y,icon06_x,icon06_y,icon07_x,icon07_y,icon08_x,icon08_y,icon11_x,icon11_y,icon15_x,icon15_y,icon01_nx,icon01_ny,icon02_nx,icon02_ny,icon03_nx,icon03_ny,icon04_nx,icon04_ny,icon05_nx,icon05_ny,icon06_nx,icon06_ny,icon07_nx,icon07_ny,icon08_nx,icon08_ny,icon11_nx,icon11_ny,icon15_nx,icon15_ny
10,2003/12,314.4014931869507,260.89568368886313,312.22799324035645,222.52800315856933,260.1260945205688,274.9753638834635,226.46789534759523,270.7654438252767,279.7289940388997,281.3969639722188,352.7792922439575,205.89440292867025,296.41319362894694,252.4795235725403,313.1180932184855,269.7019238105774,302.95439346822104,250.4812835449219,303.9272934443156,274.04064387054444,1.3212280262735874,-0.3427443056098636,1.255860567925935,-1.6618632851045694,-0.3110907907506525,0.14132908932076413,-1.323352574305728,-0.003412145337007721,0.2784614288229382,0.36211008099717634,2.475430576526424,-2.2337429884726943,0.7802344900439674,-0.6321002528671423,1.2826300984873542,-0.03997702017625262,0.9769594123092841,-0.7008017305062777,1.0062191317601372,0.10919248652087564
11,2004/01,304.1963934377035,254.8163236048381,285.6905938924154,219.73856312001547,257.3936945877075,277.2201639144897,240.4817950032552,276.0131238978068,278.9837940572103,279.7961639500936,330.73379278564454,195.0972827794393,290.6999937693278,248.79952352167766,309.22649331410724,262.7283237141927,290.26529378000896,246.87856349512737,294.0119936879476,269.7718438115438,1.0143122456508002,-0.5517587458674162,0.4577550288622155,-1.7577670052711705,-0.3932670241019867,0.21850754486380788,-0.9018881047689593,0.1770083097521393,0.2560497288180292,0.3070729856509088,1.8124177847145198,-2.604958707428906,0.6084114566729955,-0.7586223111344271,1.1655912206839378,-0.27973632059275677,0.5953379650034646,-0.8246668255499494,0.7080190122503707,-0.0375731010691732
12,2004/02,292.25249373118083,250.85664355010988,257.0624945958456,222.04224315185547,250.25219476318358,280.73088396301273,243.98009491729735,280.642563961792,276.6239941151937,278.61856393381754,294.42599367777507,190.7548827194214,284.20019392903646,246.27872348683675,294.8192936681112,258.31600365320844,280.0601940307617,245.09376347045898,277.5554940923055,268.42864379297896,0.6551024983498898,-0.6878964805630148,-0.4032277796597225,-1.6785641967958507,-0.6080458158157022,0.33920958845079924,-0.7966776241903567,0.33617305905238376,0.18507934546914948,0.2665859270053767,0.7204699566975422,-2.754254736184301,0.4129316288523957,-0.8452899210475169,0.7322983539223561,-0.4314362684552293,0.28842218438067574,-0.8860300238095826,0.21309397047528575,-0.08375365233673186
13,2004/03,273.539694190979,250.23104354146324,236.71439509582518,227.95968323364258,246.17429486338298,284.96656402155554,239.05349503835043,286.1441640378316,269.48249429066976,278.7105639350891,260.66429450734455,192.41456274236043,274.22279417419435,245.52800347646078,274.4090941696167,257.5321636423747,272.04929422760006,244.72944346542357,260.78849450429277,270.0662438156128,0.09231980933771838,-0.7094052304684529,-1.015191699238224,-1.4751167271020578,-0.7306876186203449,0.48483647751644077,-0.9448438631117019,0.5253235361619728,-0.029699446244565945,0.26974897846205903,-0.2949045629693284,-2.6971932879057565,0.1128638676755528,-0.8711004209340427,0.11846679267678005,-0.45838546686616044,0.04749640932789864,-0.898555707578044,-0.2911692796351774,-0.027451336407792137
14,2004/04,257.0831945953369,252.5236835731506,222.96959543355305,236.32064334920247,251.20439473978678,288.30800406773886,230.0282952601115,293.2502441360474,261.45089448801673,280.2304039560954,231.829195215861,199.20048283615114,264.2660944188436,246.54368349049886,256.7933946024577,259.88000367482505,263.62439443461096,245.86288348108928,244.64249490102134,274.5742438779195,-0.4026052324373649,-0.6305819881679365,-1.4285630548843316,-1.1876586107187883,-0.5794086435872065,0.5997185064231367,-1.21627445206005,0.7696376306761002,-0.27124776851970234,0.3220025885264487,-1.162112843714852,-2.463886612460884,-0.1865813462789325,-0.8361803328522723,-0.4113208935503854,-0.3776643936916339,-0.2058803101720499,-0.8595869136317197,-0.7767561130748808,0.12753818496963149
15,2004/05,243.35909493255616,257.2635236386617,220.3406954981486,245.14896347122192,258.2837945658366,290.3908840965271,217.64969556427002,302.556964264679,258.65639455668133,282.24704398396807,203.38739591471352,211.04272299982705,255.17879464213053,249.18224352696737,247.8095948232015,263.82496372934975,253.6469946797689,248.77008352127075,225.08099538167318,282.5598439882914,-0.815354040861114,-0.4676215771196738,-1.5076265521238732,-0.8841321929355734,-0.3664974935405657,0.6713299914024188,-1.5885576910304904,1.0896119160340618,-0.35529164353811116,0.3913366764569181,-2.0174927272355636,-2.056738628956764,-0.4598795768943561,-0.7454640170746296,-0.6815063880540158,-0.2420327472291066,-0.5059480713488911,-0.7596344876005656,-1.3650632382037544,0.40209105140963725
16,2004/06,234.37529515329996,263.5968037261963,226.69559534200033,252.84384357757568,263.29319444274904,291.58320411300656,208.8521957804362,313.4240044148763,260.66429450734455,283.90672400690715,184.32269638315836,226.27792321039837,248.1200948155721,253.0720035807292,248.69969480133057,267.60800378163657,246.33989485931397,252.98000357945762,214.17209564971924,292.4848041254679,-1.0855395353647452,-0.249877114841677,-1.3165045548597838,-0.6195745690986819,-0.21584106572978573,0.7123231382810181,-1.8531402605328935,1.463231554097352,-0.2949045629693284,0.44839812473546464,-2.59085871902783,-1.5329373077302062,-0.6721681797186376,-0.6117302014861096,-0.6547368574925965,-0.1119680713303371,-0.7257072408414762,-0.6148932529427918,-1.6931456243867344,0.7433210425565032
17,2004/07,237.12839508565267,269.44064380696614,237.5837950744629,258.6104036572774,259.56719453430173,293.4379241386414,204.04979589843748,325.14848457692466,265.77719438171385,284.6574440172831,172.54439667256673,243.60336344985961,243.42119493103027,257.79712364603677,254.01959467061363,270.45264382095337,242.17919496154786,257.92592364781694,214.44119564310708,302.36192426198323,-1.0027407547910516,-0.04896008631323031,-0.9890447158991622,-0.42131450379384827,-0.32789956575433427,0.7760902556477317,-1.9975712161200887,1.8663308317369194,-0.14113539904675512,0.4742086246219905,-2.945088088549871,-0.9372714574078328,-0.8134863991940385,-0.4492758786709179,-0.49474222134643664,-0.014166520289726809,-0.8508392325355538,-0.4448476066315634,-1.6850525104960734,1.0829062469458948
18,2004/08,248.05799481709798,273.34144386088053,238.08059506225587,264.28128373565676,256.4414946111043,295.85200417200724,208.25189579518636,336.1259247286479,271.63529423777265,284.3630440132141,169.83269673919676,261.4108836959839,243.1727949371338,262.56640371195476,263.5001944376628,271.60816383692423,241.744494972229,262.94912371724445,225.95039536031086,310.1966443702698,-0.674035821385713,0.08515329545009122,-0.9741035825625559,-0.22634401200396184,-0.4219041963304823,0.8590887258710689,-1.871194129981293,2.2437461315482277,0.03504546488072886,0.46408685996060745,-3.0266417746788474,-0.3250312174524438,-0.8209569658623412,-0.2853032911565166,-0.20961559350619915,0.025561406006200403,-0.8639127242050846,-0.27214499709672,-1.3389162548646938,1.3522717089969432
19,2004/09,258.8012945531209,275.3360038884481,232.57439519755044,270.9347238276164,256.75199460347494,298.20720420455933,222.45209544626871,344.5788848454793,269.31689429473874,284.4844840148926,185.9372963434855,276.355363902537,246.02939486694336,266.8278437708537,273.2291941986084,271.03408382898965,244.3526949081421,267.5123237803141,245.61539487711588,314.531684430186,-0.3509338129816026,0.15372825103095972,-1.1397011437099431,0.002407869343287659,-0.4125659879951024,0.9400628431621311,-1.4441267354432963,2.5343672993881787,-0.034679824023435564,0.46826208788342827,-2.5423000356838594,0.18877486117099687,-0.7350454491768552,-0.1387907476830014,0.0829816010023402,0.0058239649165036204,-0.7854717741879014,-0.11525764484528818,-0.7474963936240275,1.5013146936358046
20,2004/10,264.59729441070556,276.29648390172326,225.30869537607828,278.8798439374288,252.7568947016398,301.2726442469279,238.78439504496257,350.1283249221802,264.57659441121416,285.4486440282186,209.12129577382404,287.178244052124,247.4162948328654,270.8427238263448,274.98869415537513,270.1472038167318,249.71399477640787,271.1187238301595,268.1162943242391,314.86656443481445,-0.17662059072119496,0.18675050823872183,-1.3582152187578103,0.27556899314235445,-0.5327176019103121,1.0454557176987782,-0.9529369770023639,2.7251625632552443,-0.1772431379435543,0.5014108671494572,-1.8450471466422322,0.5608762345350793,-0.6933347852788296,-0.0007551821133946551,0.13589811490281944,-0.024667851125910294,-0.6242320435970253,0.008733972256652288,-0.07078756292023304,1.5128282009381264
21,2004/11,267.0191943511963,276.8227239089966,231.7670952173869,285.67680403137206,254.30939466349287,304.0620842854818,257.476494585673,352.35472495295204,264.22469441986084,286.47904404246015,227.93759531148274,294.65968415552777,241.91009496816,275.8364838953654,273.06359420267745,269.606243809255,259.4015945383708,273.00288385620115,293.7635936940511,310.64192437642413,-0.10378256570523894,0.2048431625709421,-1.1639804853819276,0.5092552347620276,-0.48602656023341606,1.1413594378653802,-0.39077683521255274,2.80170840850695,-0.18782644072364946,0.5368370434642967,-1.2791517215182684,0.8180955789924695,-0.8589323464262159,0.17093525095531026,0.07800122322347229,-0.043266593691201755,-0.33287994353320216,0.07351326608950046,0.7005484455820672,1.3675808780472833
22,2004/12,265.7150943832397,277.58448391952516,253.31579468790687,288.64288407236734,257.7662945785522,306.2406443155925,279.58409404246015,350.65088492940265,267.20549434661865,286.9758440493266,241.62029497528076,299.7049642252604,238.0598950627645,281.51472397384646,269.606694287618,269.6761638102214,271.5317942403158,272.73056385243734,320.88059302775065,301.59280425135296,-0.14300304071383144,0.23103322863227033,-0.5159088269066304,0.6112320137254587,-0.38206117409953216,1.2162604963596133,0.2741035982664296,2.743128695529198,-0.09817964070401168,0.5539175213303805,-0.8676480075392364,0.9915573208769158,-0.9747261297849145,0.36615878686173037,-0.02596416291041501,-0.040862674584122335,0.03193272876893557,0.06415063377772229,1.5160853068718279,1.0564631367680328
23,2005/01,264.7421944071452,278.5228839324951,275.52689414215087,287.660324058787,262.21679446919757,307.6243243347168,299.72519354756673,345.36640485636394,269.2961942952474,287.10096405105594,244.14569491322834,304.297604288737,237.48029507700602,287.29600405375163,262.81709445444744,270.94944382781983,283.3928939488729,270.3496038195292,343.21589247894286,288.5766440714518,-0.17226276016468467,0.26329635349042757,0.1520843426841436,0.5774506241680937,-0.24821352129243401,1.263832790268111,0.8798420456213427,2.5614430198573785,-0.0353023712457932,0.5582192713114681,-0.791697246411488,1.1494568495944861,-0.9921574520109555,0.5649249403996333,-0.23015965184403356,0.002913957576356908,0.3886522871804104,-0.017709137921211548,2.1878137597967524,0.6089546166766481
24,2005/02,261.0161944986979,280.11632395451863,299.186993560791,282.4715239870707,272.2562942225138,307.22320432917275,302.9750934677124,339.5004847752889,263.3345944417318,288.2859240674337,241.06139498901368,309.44224435984296,246.3191948598226,291.5059241119385,258.4493945617676,273.006563856252,290.51369377390546,266.70272376912436,348.10109235890707,274.6920038795471,-0.2843212601892315,0.3180804047201615,0.8636558178400185,0.3990545220112237,0.05372188155148524,1.2500418859169764,0.9775819595316417,2.3597668589793273,-0.21459597128506877,0.5989593740735338,-0.8844567825429182,1.3263346870521504,-0.7263297880638346,0.709666175057407,-0.36151711576169776,0.07363978814776728,0.6028085316717682,-0.14309249766408902,2.3347349042733816,0.13158689083418354
25,2005/03,260.188194519043,281.86064397862754,318.0032930984497,273.93760386912027,281.5505939941406,305.1734443008423,297.34469360605874,334.6392047080993,259.04969454701745,290.22896409428915,248.22359481302897,313.3172844134013,257.60069458262126,293.7102441424052,254.5991946563721,275.74448389409383,290.6999937693278,263.0227237182617,330.5681927897135,263.9243237307231,-0.30922314908357446,0.37805186033885474,1.4295512429639832,0.10564986888939089,0.33324558439049545,1.1795690994620998,0.8082491150501037,2.1926312200082436,-0.34346324631329733,0.665763020838659,-0.6690554436068443,1.4595624144076003,-0.3870415518784001,0.7854528879595098,-0.47731089912039554,0.16777219949862796,0.6084114566729955,-0.2696145559313738,1.80743740693565,-0.23861665165588866
26,2005/04,257.9525945739746,284.0024040082296,317.7755931040446,265.4441637517293,288.1745938313802,301.9424042561849,292.72859371948243,330.5985646522522,259.60859453328453,292.0763241198222,265.0112944005331,314.2004844256083,266.48099436442055,294.33584415105184,250.93529474639894,279.13008394088746,286.8497938639323,260.02720367685953,301.6088935012817,258.30496365305584,-0.37645824909830494,0.4516876982504138,1.422703223518039,-0.18636304159150097,0.5324606955452461,1.068482732303424,0.6694210844641376,2.053710000030767,-0.32665447130961556,0.729277094088835,-0.16416964627402175,1.4899277083917475,-0.11996879348656307,0.806961637864948,-0.5875017574778677,0.2841724931045297,0.49261767331429596,-0.3726035113609434,0.9364938428559746,-0.43181583463003176
27,2005/05,260.7056945063273,285.6547240310669,304.6931934254964,259.27648366648356,291.48659375,298.1188842033386,292.4594937260946,326.60576459706624,267.30899434407553,292.55472412643434,285.3179939015706,311.47728438797,275.87879413350424,293.29072413660685,250.35569476064046,282.62240398915606,283.5584939448039,257.61680364354453,274.84379415893557,257.443843641154,-0.2936594685246114,0.5084961024124247,1.0292533789874057,-0.39841401124746917,0.6320682511226214,0.9370263137637156,0.6613279705734764,1.9164335668107633,-0.0950669045922184,0.7457249616635827,0.44654917885975925,1.3963013852739579,0.16266764546424045,0.7710293733170392,-0.6049330797039089,0.40424192640018103,0.39363266495928,-0.45547545952601376,0.13154028434631088,-0.461421996264576
28,2005/06,267.90929432932535,286.026404036204,283.1651939544678,256.9360036341349,294.1154936854045,293.83536414413453,293.55659369913735,322.4179245391846,276.0650941289266,291.4764841115316,303.5339934539795,305.5156843055725,282.62699396769204,291.0496041056315,252.15659471638998,285.7945640329997,282.62699396769204,255.3720036125183,259.4015945383708,259.3280036671956,-0.07701303514381964,0.5212748302974188,0.38180426773446613,-0.4788820403054621,0.711131748362164,0.7897546379405975,0.6943229733584806,1.7724514645025942,0.1682705704654677,0.7086539985912685,0.9943907345353252,1.1913356508809572,0.365618039953142,0.6939774398322622,-0.5507714713587109,0.5133039406265816,0.365618039953142,-0.5326539150690576,-0.33287994353320216,-0.3966427024317278
29,2005/07,276.6446941146851,284.8451240198771,261.0161944986979,258.53312365620934,296.0198936386108,289.20960408020017,292.60439372253416,318.39936448364256,281.736893989563,289.38992408269246,315.0224931716919,297.51168419494627,288.44369382476805,287.7707240603129,256.8347946014404,288.1313640652975,283.24799395243326,253.01312357991537,258.7184945551554,261.3299236948649,0.1857018926915088,0.48066124959362194,-0.2843212601892315,-0.4239714670174594,0.7684060928191535,0.63071641069862,0.665685801129985,1.6342893768747186,0.33884850939172273,0.6369159915537177,1.3399044429443454,0.9161501741496135,0.5405538094359073,0.581246285916112,-0.41007579910566844,0.5936454476263077,0.3842944566239001,-0.6137545544183866,-0.35342400187103656,-0.3278147027343256
30,2005/08,287.13959385681153,281.8017639778137,245.78099487304686,262.83872371571863,296.9306936162313,284.4219240140279,291.3416937535604,314.6052844312032,285.6491938934326,286.6078440442403,313.15949321746825,289.8388840888977,291.07259376017254,284.0244840085347,264.8249944051107,289.0513640780131,285.338693901062,250.28624354222615,267.45389434051515,261.7862437011719,0.5013333344273165,0.37602750740657775,-0.7425160158451588,-0.27594065884473645,0.7957981706029322,0.46611121289288443,0.6277104205661111,1.5038451348011488,0.45650993441749677,0.5412653155036512,1.2838751929320713,0.6523516826623268,0.6196173066754499,0.45244683060001667,-0.16977257127524903,0.625275962193127,0.4471717260821186,-0.7075073995944448,-0.0907090740357081,-0.31212596750918087
31,2005/09,298.855793568929,276.66816390686034,235.49309512583415,268.96960380045573,297.82079359436034,279.4723239456177,290.9276937637329,310.8848043797811,291.07259376017254,282.86160399246216,308.77109332529704,282.94624399363204,294.42599367777507,279.678403948466,274.6988941624959,288.21968406651814,286.20809387969973,247.4048035024007,279.7496940383911,260.0492836771647,0.8536950622822811,0.19952923612371595,-1.0519219853573807,-0.06515490977144235,0.8225677011643515,0.29593904452338726,0.6152594761189396,1.375931333892925,0.6196173066754499,0.4124658601875558,1.1518951817920493,0.4153758675277045,0.7204699566975422,0.3030242797863548,0.1271824537897989,0.5966819770247213,0.47331870942118026,-0.8065741712177281,0.27908397604529755,-0.3718443790113405
32,2005/10,307.48769335683187,270.0036838147481,230.00759526062012,276.07936389872236,297.9449935913086,274.5043238769531,293.2667937062581,306.7484843226115,297.34469360605874,278.0003239252726,301.07069351450605,277.4188839172363,294.65369367218017,275.2992038879395,283.24799395243326,285.8608040339152,285.3593939005534,244.67424346466063,288.94049381256104,256.68576363067626,1.1132972540058161,-0.029602211398335954,-1.2168969992824086,0.17928570680095188,0.8263029844985041,0.12513426586255208,0.68560731224546,1.2337205404004976,0.8082491150501037,0.2453302212164722,0.9203076150746522,0.22533973601024176,0.7273179761434865,0.15246303044828757,0.3842944566239001,0.5155813376753923,0.4477942733044779,-0.9004535384520532,0.5554949427725144,-0.48748554026763735
33,2005/11,306.9287933705648,263.4385637240092,230.66999524434408,283.0750439954122,295.21259365844725,270.0220838150025,293.90849369049073,302.49808426386517,299.39399355570475,272.7747238530477,296.3717936299642,272.73056385243734,293.32889370473225,271.1518438306173,288.5264938227336,282.56720398839315,281.11589400482177,242.6980834373474,292.72859371948243,252.64512357482909,1.0964884790021345,-0.25531756334716993,-1.1969754881669334,0.419804139567059,0.7441267511471682,-0.02896960110699793,0.7049062761385774,1.0875875631017848,0.8698812900636052,0.06566889847693004,0.7789893955992504,0.06415063377772229,0.6874749539125363,0.009872670781057608,0.543043998325343,0.40234409552617284,0.32017209272096464,-0.9683958837415847,0.6694210844641376,-0.6264067602451158
34,2005/12,296.1440936355591,258.7907236597697,231.1046952336629,289.98976409098304,285.62849389394125,267.24736377665204,288.9611938120524,299.127204217275,297.4274936040243,267.89872378565474,291.3416937535604,268.9328037999471,287.0153938598633,268.12320378875734,289.56149379730226,279.08960394032795,275.54759414164226,241.71184342371623,289.4993937988281,249.1785635269165,0.7721413761533061,-0.41511492293875046,-1.1839019964974036,0.6575390870512842,0.45588738719513916,-0.12436723304053074,0.5561174899948721,0.9716933577289523,0.8107393039395393,-0.1019728287272209,0.6277104205661111,-0.0664201303541145,0.49759805109316557,-0.0942549831729173,0.5741713594432726,0.28278075046358875,0.1527068899065029,-1.0023037953572165,0.5723037177761963,-0.7455905391328974
35,2006/01,286.08389388275145,255.93136362024944,242.40689495595296,294.8952041587829,271.9250942306519,266.9051237719218,285.00749390920004,296.4592041803996,291.2588937555949,264.1193637334188,283.786193939209,266.48192376607255,279.9359940338135,266.3568037643432,287.76059384155275,275.928483896637,268.3439943186442,242.00256342773437,279.2114940516154,247.54096350428264,0.4695834260870276,-0.51342256221243,-0.8439912130896096,0.8261929907215736,0.04376112599374942,-0.13613378445938834,0.43721097052438107,0.879964865485171,0.6252202316766772,-0.2319109825677216,0.4004806844052242,-0.15068382116012777,0.2846869010465248,-0.1549855711412154,0.5200097510980746,0.1740983024119926,-0.06393954347428882,-0.9923085527541013,0.2628977482639734,-0.801892855061838
36,2006/02,272.62889421335854,255.46400361378988,264.3281944173177,295.9035241727193,266.04629437510175,267.60800378163657,273.58109418996173,295.82256417160033,281.7161939900716,262.03648370463054,278.4455940704346,264.9804837453206,273.3947941945394,265.7532837560018,282.39929397328694,273.7241638661702,260.41589451344805,243.71008345133464,263.64509443410236,248.67072351989748,0.06492773155393974,-0.5294908636123752,-0.18471370461185618,0.8608600346868103,-0.1330422851560922,-0.1119680713303371,0.09356490378243537,0.8580765494049304,0.33822596216936335,-0.3035224675470056,0.23986350103670676,-0.20230482093317936,0.08796197878120811,-0.1757351886970487,0.3587700205071978,0.09831158950988776,-0.3023751296376319,-0.9336023177180812,-0.2052577629496906,-0.7630505831737816
37,2006/03,262.46519446309406,256.80352363230384,280.4534940210978,294.0488041470845,264.10049442291256,268.6568037961324,265.7357943827311,296.58064418207806,275.07149415334067,261.13856369222003,272.19419422403973,264.59040373992923,267.5987943369547,266.176483761851,276.5204941177368,272.5649638501485,256.0067946217855,246.19776348571776,247.1885948384603,252.7260835759481,-0.24074295462413042,-0.4834368344030853,0.30025058160548956,0.7970929173200987,-0.1915617240578021,-0.07590928472416145,-0.14238049349147208,0.8841400934079918,0.1383883037922551,-0.3343938497642239,0.05185423988441063,-0.21571615910950956,-0.08635124347919955,-0.16118515199631123,0.18196660935735617,0.05845714115569373,-0.4349776880000114,-0.8480734063293978,-0.7001828047247739,-0.6236232749632339
38,2006/04,254.99249464670817,259.4715236691793,281.0951940053304,292.0726441197713,260.68499450683595,270.31648381907144,257.1659945933024,298.8622442136129,266.62589436086023,261.7384037005107,268.38539431762695,264.8774437438965,264.70079440816244,267.1222437749227,271.5110942408244,272.2926438463847,250.33499476114912,249.69376353403726,233.15399518330892,259.27648366648356,-0.4654825018955834,-0.3917083421593021,0.319549545498607,0.7291505720305682,-0.294282015746969,-0.018847836445616866,-0.4001150435479309,0.9625837695337077,-0.11561096293005109,-0.31377075426665546,-0.06269444902957183,-0.20584743856466214,-0.17350785460940166,-0.1286689830216184,0.03131018154657622,0.04909450884391557,-0.6055556269262664,-0.7278774509754776,-1.122269821483902,-0.39841401124746917
39,2006/05,252.61199470520023,262.56640371195476,281.5298939946492,290.0228840914408,256.8347946014404,272.6569638514201,251.43209473419188,302.16320425923664,263.5415944366455,262.8865637163798,267.95069432830815,265.2417637489319,266.25329437001545,267.7883237841288,268.79939430745446,272.5060838493347,249.36209478505452,253.3627235847473,225.66059536743163,267.16272377548216,-0.5370754324668207,-0.2853032911565166,0.3326230371681361,0.6586777855756896,-0.41007579910566844,0.06162019261237605,-0.5725606241412623,1.0760740557994608,-0.2083704990614839,-0.27429587208726386,-0.07576794069910096,-0.19332175479620167,-0.1268168129325073,-0.10576849047524124,-0.05024350458239864,0.05643278822341674,-0.6348153463771214,-0.6017349588829953,-1.3476319159777141,-0.12727724038067942
40,2006/06,254.95109464772543,265.238083748881,287.13959385681153,286.9758440493266,254.84759465026855,275.35072388865154,253.4813946838379,305.099844299825,268.5509943135579,263.1404837198893,269.4617942911784,265.33744375025435,269.772294283549,267.8288037846883,268.219794321696,272.8225638537089,252.322194712321,256.505443628184,225.37079537455242,275.096803885142,-0.46672759634030037,-0.1934482768544685,0.5013333344273165,0.5539175213303805,-0.46984033245209367,0.15423433926402896,-0.5109284491277607,1.1770386582967534,-0.05771407125070393,-0.26556585006682176,-0.030321993466923578,-0.19003218128125057,-0.02098378513154539,-0.10437674783430032,-0.06767482680843975,0.0673136852344046,-0.5457910935798412,-0.4936851211227332,-1.3563475770907338,0.14550431724358492
41,2006/07,266.5430943628947,265.85264375737506,301.3190935084025,281.40800397237143,259.69139453125,277.1833639139811,268.5716943130493,305.3537643033346,284.3657939249675,260.58656368459066,278.1764940770467,263.88384373016356,273.539694190979,267.1958437759399,270.31049427032474,272.767363852946,256.6898946050008,258.87168366088866,230.5664952468872,282.1035239819845,-0.11810115181948674,-0.17231909312383276,0.927778181742954,0.3624896471719788,-0.3241642824201816,0.21724232428113574,-0.05709152402834458,1.1857686803171974,0.4179120066312653,-0.35337215850431586,0.23177038714604384,-0.24000839429682957,0.09231980933771838,-0.1261385418562741,-0.00479755735022126,0.06541585436039639,-0.4144336296621787,-0.4123314376568706,-1.2000882242787267,0.3864023161844964
42,2006/08,287.20169385528567,262.79088371505736,321.48089301300047,272.25584384587603,276.83099411010744,275.96896389719643,292.39739372762045,301.3720042483012,300.26339353434247,255.20640361022947,292.48019372558593,259.8910436749776,278.300694073995,265.72016375554404,275.07149415334067,271.86576384048465,264.4937944132487,259.85056367441814,241.41329498036703,287.18560405222576,0.5032009760943928,-0.277585445602213,1.5341391763202266,0.04782928826124147,0.19130481769273608,0.17549004505293156,0.6594603289064,1.048871813271996,0.8960282734026669,-0.5383474076910861,0.661950517795834,-0.37728482751683345,0.23550567048019647,-0.17687388722145403,0.1383883037922551,0.034417950084911275,-0.17973332683298826,-0.3786765701577724,-0.8738734797628221,0.5611292786516149
43,2006/09,293.8463936920166,258.5515236564636,331.147792775472,261.38512369562784,292.1903937327067,272.0203238426209,307.19789336395263,294.7627241569519,304.75529342397056,249.02768352483113,300.0563935394287,254.54768360112507,279.81179403686525,263.97584373143513,280.9502940088908,269.9190438135783,275.38199414571125,258.8974436612447,254.205894666036,289.9934440910339,0.7030386344715011,-0.42333885672612526,1.8248687291616912,-0.3259168718603155,0.6532348566828134,0.0397318765321374,1.1045815928927956,0.8216381966239523,1.031121020654482,-0.7507779435218558,0.8898028011790803,-0.5609948561209296,0.28095161771237387,-0.23684534284014727,0.31519171494209675,-0.032512218738482666,0.1477265121276333,-0.4114457832489989,-0.48913929634520936,0.6576656091095511
44,2006/10,286.5185938720703,255.61488361587521,322.7435929819743,252.0084835660299,303.67889345041914,266.0366437599182,316.14029314422606,286.5563240435282,304.1549934387207,242.9556834409078,302.6438934758504,248.74432352091472,279.64619404093423,262.26096370773314,286.78769386545815,266.9345637723287,278.0729940795898,257.4585636413574,265.9841943766276,290.70736410090126,0.48265691775655845,-0.5243034592234178,1.572114556884102,-0.6482950763253544,0.9987485650918354,-0.16599299021046812,1.373521992951709,0.5394940066879079,1.0130671512060816,-0.9595393396628747,0.9676212039739042,-0.7605201420084363,0.27597123993350425,-0.295804621992702,0.49075003164721964,-0.13512160799324982,0.22865765103425054,-0.46091590803150867,-0.13490992682316852,0.6822108884134047
45,2006/11,266.48099436442055,256.24048362452186,296.53739362589516,247.290723500824,306.3077933858236,259.5782436706543,315.91259314982096,278.39408393071494,297.7793935953776,238.01712337265016,297.0548936131795,243.93456345443727,279.7496940383911,260.53136368382775,290.49299377441406,263.2913637219747,275.54759414164226,256.47232362772627,277.3277940979004,289.4046440828959,-0.11996879348656307,-0.5027947093179796,0.7839697733781184,-0.8104963550240134,1.0778120623313763,-0.38803920246955254,1.3666739735057647,0.25886808145107315,0.8213226067196345,-1.1293319418575696,0.7995334539370831,-0.9258844721637767,0.27908397604529755,-0.35526998937832405,0.6021859844494089,-0.26037844567786245,0.1527068899065029,-0.49482381964713856,0.2062459510293415,0.637422079786787
46,2006/12,251.22509473927812,259.5819236707051,279.91529403432213,245.5243234764099,303.285593460083,253.66080358886722,311.1101932678223,271.0819238296509,290.9069937642415,234.30032332127888,290.1410937830607,240.35392340494792,284.841893913269,257.88912364730834,290.6378937708537,259.62240367126464,275.07149415334067,255.5707236152649,287.1602938563029,286.35760404078167,-0.5787860963648489,-0.3879126804112857,0.28406435382416717,-0.8712269429923105,0.9869201678670216,-0.5914866721633435,1.2222430179185715,0.007468751673980144,0.6146369288965803,-1.2571192207075275,0.591602681669312,-1.0489904348578445,0.43223059274551145,-0.44611282721423556,0.6065438150059191,-0.3865209377703448,0.1383883037922551,-0.5258217239226236,0.5019558816496759,0.532661815541476
47,2007/01,250.50059475708008,263.0484837186177,272.19419422403973,245.13424347101846,292.72859371948243,249.62016353302002,307.384193359375,264.43952373784384,281.46779399617515,232.261603293101,285.71129389190673,237.56080336634318,288.1952938308716,254.6544036026001,287.387993850708,256.53120362854,276.95519410705566,254.33424359817502,296.64089362335204,281.6214439753214,-0.6005752491473986,-0.26872890152350404,0.05185423988441063,-0.8846382811686426,0.6694210844641376,-0.7304078921408229,1.1101845178940228,-0.22090356349846887,0.33075539550106153,-1.3272124409876027,0.4583775760845731,-1.1450206770827134,0.5330832427676054,-0.557325716431178,0.5088039010956201,-0.4927994667148635,0.19504010102688701,-0.5683331355004327,0.7870825094899117,0.36982792655147995
